"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"1038-F02158","F02158","Lőportorony utca","47.451944","19.051067","","","0","","","","2","",""
"1038-F02159","F02159","Szép utca","47.431123","18.980034","","","0","","","","2","",""
"1038-F02160","F02160","Szép utca","47.430826","18.980206","","","0","","","","2","",""
"1038-F02161","F02161","Dűlő út","47.427282","18.979257","","","0","","","","2","",""
"1038-F02162","F02162","Dűlő út","47.427678","18.979985","","","0","","","","2","",""
"1038-F02163","F02163","BAH-csomópont","47.486986","19.023046","","","0","","","","1","",""
"1038-F02164","F02164","BAH-csomópont","47.48731","19.02355","","","0","","","","1","",""
"1038-F02165","F02165","BAH-csomópont","47.488299","19.024345","","","0","","","","1","",""
"1038-F02166","F02166","BAH-csomópont","47.48719","19.024696","","","0","","","","1","",""
"1038-F02167","F02167","BAH-csomópont","47.486852","19.024596","","","0","","","","1","",""
"1038-F02168","F02168","BAH-csomópont","47.487715","19.025553","","","0","","","","1","",""
"1038-F02169","F02169","BAH-csomópont","47.486698","19.024943","","","0","","","","1","",""
"1038-F02170","F02170","Budaörsi út / Villányi út","47.484117","19.027014","","","0","","","","1","",""
"1038-F02171","F02171","Budaörsi út / Villányi út","47.484109","19.026812","","","0","","","","1","",""
"1038-F02172","F02172","Budaörsi út / Villányi út","47.484134","19.026586","","","0","","","","1","",""
"1038-F02173","F02173","Budaörsi út / Villányi út","47.483821","19.027067","","","0","","","","1","",""
"1038-F02174","F02174","Muskotály köz","47.48311","19.026325","","","0","","","","2","",""
"1038-F02180","F02180","Kosztolányi Dezső tér","47.474864","19.042062","","","0","","","","1","",""
"1038-F02181","F02181","Kosztolányi Dezső tér","47.47499","19.039382","","","0","","","","1","",""
"1038-F02182","F02182","Kosztolányi Dezső tér","47.475688","19.039949","","","0","","","","1","",""
"1038-F02184","F02184","Kosztolányi Dezső tér","47.475179","19.040191","","","0","","","","1","",""
"1038-F02192","F02192","Móricz Zsigmond körtér M","47.477779","19.047938","","","0","","","","1","",""
"1038-F02193","F02193","Móricz Zsigmond körtér M","47.47755","19.046278","","","0","","","","1","",""
"1038-F02194","F02194","Móricz Zsigmond körtér M","47.477248","19.047328","","","0","","","","1","",""
"1038-F02196","F02196","Móricz Zsigmond körtér M","47.478057","19.04571","","","0","","","","1","",""
"1038-F02197","F02197","Móricz Zsigmond körtér M","47.478074","19.044899","","","0","","","","2","",""
"1038-F02198","F02198","Móricz Zsigmond körtér M","47.478111","19.045272","","","0","","","","1","",""
"1038-F02199","F02199","Móricz Zsigmond körtér M","47.477739","19.046371","","","0","","","","2","",""
"1038-F02200","F02200","Móricz Zsigmond körtér M","47.477815","19.046253","","","0","","","","2","",""
"1038-F02201","F02201","Móricz Zsigmond körtér M","47.47777","19.045935","","","0","","","","2","",""
"1038-F02202","F02202","Móricz Zsigmond körtér M","47.477374","19.046161","","","0","","","","1","",""
"1038-F02203","F02203","Móricz Zsigmond körtér M","47.477491","19.046864","","","0","","","","1","",""
"1038-F02210","F02210","Kelenföld vasútállomás M","47.465166","19.022619","","","0","","","","1","",""
"1038-F02211","F02211","Herend utca","47.447251","19.033354","","","0","","","","1","",""
"1038-F02212","F02212","Herend utca","47.446672","19.033591","","","0","","","","1","",""
"1038-F02213","F02213","Puskás Tivadar utca","47.46038","19.033388","","","0","","","","1","",""
"1038-F02214","F02214","Puskás Tivadar utca","47.460437","19.033642","","","0","","","","1","",""
"1038-F02215","F02215","Bártfai utca","47.464034","19.029304","","","0","","","","1","",""
"1038-F02216","F02216","Bártfai utca","47.464286","19.029131","","","0","","","","1","",""
"1038-F02217","F02217","Rupphegyi út","47.463163","18.985059","","","0","","","","1","",""
"1038-F02218","F02218","Rupphegyi út","47.463077","18.98489","","","0","","","","1","",""
"1038-F02219","F02219","Albertfalva vasútállomás","47.441855","19.034588","","","0","","","","1","",""
"1038-F02221","F02221","Kelenföldi autóbuszgarázs","47.473262","19.030773","","","0","","","","2","",""
"1038-F02222","F02222","Petőfi híd, budai hídfő","47.476573","19.059268","","","0","","","","1","",""
"1038-F02224","F02224","Petőfi híd, budai hídfő","47.476695","19.058975","","","0","","","","1","",""
"1038-F02225","F02225","Petőfi híd, budai hídfő","47.476956","19.059572","","","0","","","","1","",""
"1038-F02226","F02226","Gazdagréti tér","47.473183","18.992356","","","0","","","","2","",""
"1038-F02227","F02227","Gazdagréti tér","47.473322","18.992542","","","0","","","","2","",""
"1038-F02229","F02229","Gazdagréti tér","47.473484","18.992979","","","0","","","","1","",""
"1038-F02232","F02232","Örsöddűlő","47.45492","18.993158","","","0","","","","2","",""
"1038-F02233","F02233","Örsöddűlő","47.455118","18.993184","","","0","","","","2","",""
"1038-F02234","F02234","Kelenföldi Erőmű","47.464485","19.052793","","","0","","","","1","",""
"1038-F02235","F02235","Kelenföldi Erőmű","47.464422","19.053098","","","0","","","","1","",""
"1038-F02236","F02236","Hengermalom út","47.459233","19.052095","","","0","","","","1","",""
"1038-F02237","F02237","Hengermalom út","47.45943","19.052474","","","0","","","","1","",""
"1038-F02238","F02238","Csonka János tér","47.469783","19.044821","","","0","","","","1","",""
"1038-F02239","F02239","Csonka János tér","47.470259","19.045087","","","0","","","","1","",""
"1038-F02240","F02240","Kalotaszeg utca","47.459178","19.041003","","","0","","","","1","",""
"1038-F02241","F02241","Kalotaszeg utca","47.458827","19.040976","","","0","","","","1","",""
"1038-F02242","F02242","Regős köz","47.468218","19.003437","","","0","","","","1","",""
"1038-F02243","F02243","Regős köz","47.468587","19.003357","","","0","","","","1","",""
"1038-F02244","F02244","Torbágy utca","47.467757","18.998609","","","0","","","","1","",""
"1038-F02245","F02245","Torbágy utca","47.467964","18.998596","","","0","","","","1","",""
"1038-F02246","F02246","Előpatak utca","47.471521","19.010544","","","0","","","","2","",""
"1038-F02247","F02247","Előpatak utca","47.471081","19.010942","","","0","","","","2","",""
"1038-F02252","F02252","Pető Intézet (Villányi út)","47.481864","19.032616","","","0","","","","1","",""
"1038-F02253","F02253","Pető Intézet (Villányi út)","47.481659","19.032915","","","0","","","","1","",""
"1038-F02254","F02254","Ménesi út","47.481529","19.038107","","","0","","","","1","",""
"1038-F02255","F02255","Ménesi út","47.481835","19.038293","","","0","","","","1","",""
"1038-F02259","F02259","Hengermalom út / Szerémi út","47.461886","19.047037","","","0","","","","1","",""
"1038-F02260","F02260","Hengermalom út / Szerémi út","47.461751","19.04644","","","0","","","","1","",""
"1038-F02261","F02261","Hollókő utca","47.47534","19.02983","","","0","","","","1","",""
"1038-F02262","F02262","Hollókő utca","47.475655","19.030401","","","0","","","","1","",""
"1038-F02263","F02263","Albertfalva vasútállomás","47.441854","19.032096","","","0","","","","2","",""
"1038-F02264","F02264","Állvány utca","47.445272","19.028449","","","0","","","","1","",""
"1038-F02265","F02265","Állvány utca","47.445586","19.028223","","","0","","","","2","",""
"1038-F02266","F02266","Madárhegy","47.462178","18.993097","","","0","","","","1","",""
"1038-F02267","F02267","Madárhegy","47.461891","18.993986","","","0","","","","1","",""
"1038-F02268","F02268","Csillebérc, Kfki","47.486708","18.954844","","","0","","","","2","",""
"1038-F02269","F02269","Csillebérc, Kfki","47.48686","18.954419","","","0","","","","1","",""
"1038-F02270","F02270","Kfki étterem","47.489157","18.958834","","","0","","","","2","",""
"1038-F02271","F02271","Kfki étterem","47.489365","18.959324","","","0","","","","2","",""
"1038-F02272","F02272","Magas út","47.490373","18.961127","","","0","","","","2","",""
"1038-F02273","F02273","Magas út","47.490409","18.960981","","","0","","","","2","",""
"1038-F02274","F02274","Mindszenty József bíboros tér","47.487243","18.989793","","","0","","","","2","",""
"1038-F02275","F02275","Hó utca","47.486417","18.992156","","","0","","","","1","",""
"1038-F02276","F02276","Hó utca","47.486489","18.992236","","","0","","","","1","",""
"1038-F02277","F02277","Hajnalka utca","47.485024","18.994161","","","0","","","","1","",""
"1038-F02278","F02278","Hajnalka utca","47.485258","18.994028","","","0","","","","2","",""
"1038-F02279","F02279","Tamási Áron utca","47.493446","19.002553","","","0","","","","1","",""
"1038-F02280","F02280","Tamási Áron utca","47.493752","19.002473","","","0","","","","1","",""
"1038-F02281","F02281","Mártonhegyi út","47.490631","19.002303","","","0","","","","1","",""
"1038-F02282","F02282","Mártonhegyi út","47.490181","19.002158","","","0","","","","1","",""
"1038-F02283","F02283","Kempelen Farkas utca","47.488014","19.003938","","","0","","","","1","",""
"1038-F02284","F02284","Kempelen Farkas utca","47.487942","19.004163","","","0","","","","1","",""
"1038-F02285","F02285","Boldog Teréz anya tér","47.488582","19.00679","","","0","","","","1","",""
"1038-F02286","F02286","Boldog Teréz anya tér","47.489203","19.007081","","","0","","","","1","",""
"1038-F02287","F02287","Bürök utca","47.491236","19.009429","","","0","","","","1","",""
"1038-F02288","F02288","Bürök utca","47.491425","19.009959","","","0","","","","1","",""
"1038-F02289","F02289","Szendi árok","47.491444","19.011724","","","0","","","","1","",""
"1038-F02290","F02290","Németvölgyi út","47.492487","19.012188","","","0","","","","1","",""
"1038-F02291","F02291","Németvölgyi út","47.493513","19.011935","","","0","","","","1","",""
"1038-F02292","F02292","Apor Vilmos tér","47.491022","19.014087","","","0","","","","1","",""
"1038-F02294","F02294","Apor Vilmos tér","47.490932","19.013848","","","0","","","","1","",""
"1038-F02295","F02295","Apor Vilmos tér","47.490833","19.014339","","","0","","","","1","",""
"1038-F02296","F02296","Vas Gereben utca","47.489078","19.009536","","","0","","","","2","",""
"1038-F02297","F02297","Vas Gereben utca","47.489321","19.009762","","","0","","","","2","",""
"1038-F02298","F02298","Zólyomi lépcső","47.490383","19.011818","","","0","","","","2","",""
"1038-F02299","F02299","Zólyomi lépcső","47.490257","19.012216","","","0","","","","2","",""
"1038-F02300","F02300","Apor Vilmos tér","47.4905","19.014857","","","0","","","","2","",""
"1038-F02301","F02301","Apor Vilmos tér","47.490402","19.015268","","","0","","","","2","",""
"1038-F02302","F02302","Sirály utca","47.489755","19.018002","","","0","","","","1","",""
"1038-F02303","F02303","Sirály utca","47.48944","19.018201","","","0","","","","1","",""
"1038-F02305","F02305","Kiss János altábornagy utca","47.492055","19.016828","","","0","","","","1","",""
"1038-F02306","F02306","Kiss János altábornagy utca","47.492273","19.016461","","","0","","","","1","",""
"1038-F02307","F02307","Kiss János altábornagy utca","47.492498","19.016647","","","0","","","","2","",""
"1038-F02309","F02309","Nagy Jenő utca","47.492193","19.019367","","","0","","","","1","",""
"1038-F02310","F02310","Tartsay Vilmos utca","47.492329","19.023906","","","0","","","","1","",""
"1038-F02311","F02311","Tartsay Vilmos utca","47.492401","19.024264","","","0","","","","1","",""
"1038-F02313","F02313","Széchenyi-hegy, Gyermekvasút","47.495117","18.9795","","","0","","","","1","",""
"1038-F02314","F02314","Művész út","47.496198","18.983838","","","0","","","","2","",""
"1038-F02315","F02315","Művész út","47.496244","18.984223","","","0","","","","2","",""
"1038-F02316","F02316","Svábhegy","47.497398","18.989331","","","0","","","","1","",""
"1038-F02317","F02317","Svábhegy","47.497875","18.989768","","","0","","","","1","",""
"1038-F02318","F02318","Városkút","47.500096","18.989408","","","0","","","","2","",""
"1038-F02319","F02319","Városkút","47.500357","18.989195","","","0","","","","2","",""
"1038-F02320","F02320","Adonis utca","47.503118","18.989736","","","0","","","","2","",""
"1038-F02321","F02321","Adonis utca","47.503316","18.990107","","","0","","","","2","",""
"1038-F02322","F02322","Erdei iskola","47.507204","18.994364","","","0","","","","2","",""
"1038-F02323","F02323","Erdei iskola","47.507393","18.994656","","","0","","","","2","",""
"1038-F02324","F02324","Esze Tamás iskola","47.507304","18.997935","","","0","","","","2","",""
"1038-F02325","F02325","Esze Tamás iskola","47.507098","18.998267","","","0","","","","2","",""
"1038-F02326","F02326","Orgonás","47.506713","19.002501","","","0","","","","2","",""
"1038-F02327","F02327","Orgonás","47.506605","19.003165","","","0","","","","2","",""
"1038-F02328","F02328","Szent János Kórház","47.508145","19.008248","","","0","","","","1","",""
"1038-F02329","F02329","Szent János Kórház","47.508361","19.008566","","","0","","","","1","",""
"1038-F02330","F02330","Városmajor","47.509458","19.012344","","","0","","","","1","",""
"1038-F02332","F02332","Széll Kálmán tér M (Csaba utca)","47.506728","19.022811","","","0","","","","1","",""
"1038-F02333","F02333","Széll Kálmán tér M (Csaba utca)","47.505973","19.023169","","","0","","","","1","",""
"1038-F02335","F02335","Maros utca","47.505738","19.021762","","","0","","","","1","",""
"1038-F02337","F02337","Barabás Villa","47.504865","19.01879","","","0","","","","1","",""
"1038-F02338","F02338","Barabás Villa","47.505099","19.01863","","","0","","","","1","",""
"1038-F02339","F02339","Temes utca","47.506789","19.015112","","","0","","","","1","",""
"1038-F02340","F02340","Temes utca","47.506663","19.015138","","","0","","","","1","",""
"1038-F02341","F02341","Szent János Kórház","47.508712","19.009721","","","0","","","","1","",""
"1038-F02342","F02342","Szent János Kórház","47.509116","19.00903","","","0","","","","1","",""
"1038-F02343","F02343","Szent János Kórház","47.508325","19.008474","","","0","","","","1","",""
"1038-F02344","F02344","Rőzse köz","47.508269","19.003509","","","0","","","","2","",""
"1038-F02345","F02345","Rőzse köz","47.508098","19.00412","","","0","","","","1","",""
"1038-F02346","F02346","Józsa Béla köz","47.509131","18.999858","","","0","","","","1","",""
"1038-F02347","F02347","Józsa Béla köz","47.509212","18.999592","","","0","","","","1","",""
"1038-F02348","F02348","Pető Intézet","47.51193","19.003984","","","0","","","","1","",""
"1038-F02349","F02349","Pető Intézet","47.512038","19.003506","","","0","","","","1","",""
